Continent,AREA1,AREA2,COUNTRY,ID_Lloyds,Name_Lloyds,X1,Y1,Type_Analysis,Analysis1,Analysis2,Analysis3,Analysis4,Analysis5,Analysis6
North America,USP,USP,USA,8815,Tracy Arm,-133.402,57.911,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,4056,Tragana,23.1,38.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,IRL,9299,Tralee,-9.7,52.267,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,4696,Tramandai,-50.083,-30,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,4954,Trani,16.417,41.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,2877,Trapani,12.518,38.019,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,8598,Traslovslage,12.267,57.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DEU,7928,Travemunde,10.857,53.955,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,USA,10583,Traverse City,-85.62,44.763,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,5744,Treguier,-3.233,48.783,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,2876,Trelleborg,13.15,55.372,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,492,Tremiti Is.,15.5,42.117,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,7822,Triabunna,147.933,-42.45,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,3816,Trial Bay,153.05,-30.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,10119,Trier,6.633,49.75,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,3106,Trieste,13.8,45.65,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,COL,8251,Trigana,-77.1,8.383,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,LKA,5401,Trincomalee,81.233,8.569,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,2292,Trincomali Channel,-123.583,48.967,3,,,Flow_Grid,,,
Latin America,CAR,CAR,TTO,3527,Trinidad,-79.983,21.8,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,TTO,6426,Trinidad & Tobago,,,2,,Country_Continent,,,,
North America,CAN,CAN,CAN,5712,Trinity Bay,-67.3,49.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,2676,Triple Islands,-130.88,54.294,1,Shipping_Network,Country_Continent,Flow_Grid,,,
,,,,2542,Tripoli,,,6,,Country_Continent,,,,Homonym
West Asia,EMD,EMD,LBN,4002,Tripoli(LBN),35.833,34.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,LBY,4016,Tripoli(LBY),13.183,32.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,SHN,1918,Tristan da Cunha,-12.3,-37.033,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,8705,Triton Field,0.9,57.083,4,,,,Exclude,,
Europe,SEU,SEU,HRV,3054,Trogir,16.25,43.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,10061,Troll Field,3.726,60.646,4,,,,Exclude,,
Europe,SCN,SCN,SWE,1115,Trollhattan,12.283,58.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,846,Trombetas,-56.383,-1.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,5082,Tromso,18.958,69.653,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,3695,Trondheim,10.399,63.437,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,29,Trondheimsfjord,10.467,63.5,3,,,Flow_Grid,,,
Europe,SCN,SCN,FRO,1310,Trongisvagsfjordur,-6.75,61.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,5250,Troon,-4.66,55.544,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,3623,Trosvik,9.7,59.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,9294,Troutdale,-122.383,45.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,1710,Troy,-73.683,42.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAM,CAM,HND,4030,Trujillo(HND),-86,15.85,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,5943,Truro,-5.044,50.251,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,9884,Tsawwassen,-123.069,49.01,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,841,Tsu,136.541,34.67,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,8494,Tsuiyama,134.817,35.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,3869,Tsukama,138.517,35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,3279,Tsukumi,131.854,33.089,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,771,Tsukumi Bay,131.905,33.089,3,,,Flow_Grid,,,
East Asia,JPN,CHI,JPN,8505,Tsuna,134.9,34.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,5153,Tsuneishi,133.298,34.389,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,4717,Tsuruga,136.083,35.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,3474,Tsurumi,139.683,35.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,508,Tsurusaki,131.683,33.25,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,8552,Tsutsu,129.183,34.117,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,6471,Tual,132.667,-5.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,PYF,8885,Tuamotu Archipelago,,,2,,Country_Continent,,,,
Europe,BLK,BLK,RUS,4562,Tuapse,39.069,44.096,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,RUS,10237,Tuapse Anch.,39.09,44.041,3,,,Flow_Grid,,,
East Asia,SEA,SEA,IDN,7523,Tuban,111.95,-6.767,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,2996,Tubarao,-40.242,-20.289,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,9598,Tubarao Anch.,-40.097,-20.374,3,,,Flow_Grid,,,
East Asia,SEA,SEA,PHL,10442,Tubay,125.53,9.18,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,8422,Tubigon,123.95,9.933,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,5285,Tuborg Havn,12.583,55.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,VEN,1621,Tucacas,-68.317,10.8,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,1804,Tuktoyaktuk,-133.05,69.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,SLB,4376,Tulagi,160.167,-9.083,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,ROM,5474,Tulcea,28.817,45.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,NGA,10716,Tulja Terminal,5.207,5.104,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,8687,Tullytown,-74.817,40.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,COL,3851,Tumaco,-78.731,1.818,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,10586,Tumbagaan Is.,120.314,5.376,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,BES,10221,Tumbledown Dick Bay,-62.999,17.498,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,MYS,3598,Tumpat,102.183,6.217,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,CUB,3150,Tunas de Zaza,-79.55,21.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,TUN,4195,Tunis,10.2,36.8,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,TUN,5800,Tunisia,,,2,,Country_Continent,,,,
Europe,SCN,SCN,FIN,5392,Tupavuori,22.067,60.45,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,COL,5240,Turbo,-76.733,8.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,2970,Turf Point,-58.467,48.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,VEN,3451,Turiamo,-67.85,10.483,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,EMD,EMD,TUR,2722,Turkey,,,2,,Country_Continent,,,,
West Asia,BLK,BLK,TKM,6365,Turkmenbashi,53,40.017,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,BLK,BLK,TKM,6460,Turkmenistan,,,2,,Country_Continent,,,,
Latin America,CAR,CAR,TCA,6454,Turks & Caicos Islands,,,2,,Country_Continent,,,,
Latin America,CAR,CAR,TCA,1664,Turks Islands,,,2,,Country_Continent,,,,
Europe,SCN,SCN,FIN,4192,Turku,22.218,60.431,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,ROM,6098,Turnu Severin,22.667,44.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,24,Tuticorin,78.183,8.8,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,3209,Tutoia Bay,-42.267,-2.767,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,TUR,4722,Tutunciftlik,29.77,40.744,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,TUV,3638,Tuvalu,,,2,,Country_Continent,,,,
North America,CAM,CAM,MEX,4685,Tuxpan,-97.333,20.983,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,TUR,5776,Tuzla,29.295,40.842,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,2818,Tvedestrand,8.933,58.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,FRO,2797,Tvoroyri,-6.8,61.55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,1811,Twillingate,-54.75,49.683,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,USA,8772,Two Harbors,-91.667,47.017,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,UKR,8414,Tyaginka,33.05,46.75,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,2145,Tyne,-1.433,55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,4351,Tyonek,-151.15,61.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,447,Tyssebotn,5.583,60.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,850,Tyssedal,6.557,60.116,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,382,U.K.,,,2,,Country_Continent,,,,
Europe,UKE,NEU,,2024,U.K./Cont,,,2,,Country_Continent,,,,
North America,USG,USG,USA,4637,U.S. Gulf,,,2,,Country_Continent,,,,
Latin America,CAR,CAR,VIR,6435,U.S. Virgin Islands,,,2,,Country_Continent,,,,
North America,USP,USP,USA,537,U.S.A.,,,2,,Country_Continent,,,,
North America,USA,USA,USA,1306,U.S.N.H.,,,2,,Country_Continent,,,,
Europe,SCN,SCN,SUN,1485,U.S.S.R.,,,2,,Country_Continent,,,,
Latin America,SAA,SAA,BRA,4668,Ubarana,-49.717,-21.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,8424,Ubay,124.467,10.033,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,1070,Ube,131.246,33.951,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,HRV,9499,Ubli,16.833,42.75,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,8305,Uchinomi,134.317,34.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,2860,Uchiura,135.5,35.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,428,Uchiura Bay,140.62,42.429,3,,,Flow_Grid,,,
North America,USP,USP,CAN,6510,Ucluelet,-125.567,48.917,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,2556,Udang Terminal,106.5,4.033,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,1375,Uddevalla,11.917,58.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,8260,Udono,136.017,33.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DEU,6344,Ueckermunde,14.098,53.743,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,214,Uglegorsk,142.017,49.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,HRV,9508,Ugljan,15.117,44.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,1623,Uist,,,2,,Country_Continent,,,,
Europe,NEU,NEU,NLD,3301,Uithoorn,4.833,52.233,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,5642,Ujina,132.467,34.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,GRL,9800,Ukkusissat,-51.9,71.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,NGA,7840,Ukpokiti Terminal,4.833,5.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,UKR,6432,Ukraine,,,2,,Country_Continent,,,,
East Asia,CHI,CHI,MNG,8799,Ulan Bator,106.918,47.919,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,MTG,3780,Ulcinj,19.2,41.917,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,419,Uleelheue,95.283,5.55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,1545,Ullapool,-5.167,57.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,KOR,5146,Ulsan,129.384,35.505,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,KOR,10359,Ulsan Anch.,129.444,35.435,3,,,Flow_Grid,,,
Europe,SCN,SCN,NOR,1050,Ulsteinvik,5.85,62.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,4941,Ulubaria,88.117,22.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,2520,Ulugan Bay,118.8,10.167,3,,,Flow_Grid,,,
Oceania,AUS,AUS,AUS,8753,Ulverstone,146.167,-41.233,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,5125,Ulvik,6.917,60.567,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,RUS,9987,Ulyanovsk,48.35,54.3,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,HRV,2162,Umag,13.517,45.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,9550,Umatilla,-119.333,45.917,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,RUS,2269,Umba,34.3,66.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,2254,Umea,20.35,63.7,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,GRL,4298,Umivik,-40.833,64.25,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,ARA,ARA,ARE,6273,Umm al Nar,54.496,24.43,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,ARA,ARA,ARE,2179,Umm al Qaiwain,55.581,25.586,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,ARA,ARA,IRQ,1698,Umm Qasr,47.961,30.044,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,PNG,6220,Umuda Terminal,143.867,-8.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,NZL,9788,Umuroa Terminal,173.236,-39.426,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,9516,Unalaska,-166.541,53.87,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,4829,Understed,10.5,57.383,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,2730,Ungava Bay,-67.719,59.843,3,,,Flow_Grid,,,
North America,USP,USP,CAN,7968,Union Bay,-124.867,49.583,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,IRL,960,Union Hall,-9.133,51.567,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,VCT,1349,Union Is.,-61.433,12.6,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,ARA,ARA,ARE,4238,United Arab Emirates,,,2,,Country_Continent,,,,
East Asia,JPN,CHI,JPN,962,Uno,133.95,34.483,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,10230,Unoshima,131.128,33.623,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,TUR,6387,Unye,37.3,41.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,GRL,2684,Upernavik,-56.15,72.783,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,4484,Uppsala,17.65,59.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,4889,Urado,133.583,33.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,5819,Uraga,139.733,35.233,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,2592,Urangan,152.917,-25.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,997,Urdingen,6.667,51.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,6117,Urk,5.6,52.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,9705,Ursfjord,17.406,69.484,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,10645,Urugua Field,,,4,,,,Exclude,,
Latin America,SAA,SAA,URY,286,Uruguay,,,2,,Country_Continent,,,,
East Asia,JPN,CHI,JPN,4985,Usami,139.1,35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,NGA,10201,Usan Field,,,4,,,,Exclude,,
Africa,WAF,WAF,NGA,10411,Usan Terminal,7.393,3.573,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,5077,Useless Loop,113.394,-26.11,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,3332,Ushant,-5.096,48.458,3,,,Flow_Grid,,,
East Asia,JPN,CHI,JPN,7824,Ushimado,134.167,34.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,ARG,3882,Ushuaia,-68.303,-54.802,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,5856,Usiba,-38.5,-12.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,7748,Uskedal,5.883,59.933,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,TUR,7599,Uskudar,29.017,41.017,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,8176,Ussuriyskiy Bay,132.182,43.085,3,,,Flow_Grid,,,
Europe,BLK,BLK,UKR,3140,Ust Donets,40.95,47.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,UKR,3042,Ust-Dunaysk,29.833,45.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,CZE,8375,Usti nad Labem,14.033,50.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,5690,Ustica,13.183,38.7,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,POL,5761,Ustka,16.867,54.583,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,5537,Ust-Kamchatsk,162.483,56.217,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,RUS,6338,Ust-Kara,65,69.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,8062,Ust-Khayruzovo,156.833,57.083,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,RUS,7909,Ust-Luga,28.3,59.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,8829,Ust-Penzhino,165.15,62.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,MYS,2364,Usukan Bay,116.333,6.383,3,,,Flow_Grid,,,
East Asia,JPN,CHI,JPN,5117,Usuki,131.806,33.126,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,3987,Usuki Bay,116.317,6.367,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,920,Usunoura,129.583,33.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,10177,Utansjo,17.933,62.767,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,3201,Utersen,9.65,53.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,4027,Uthaug,9.6,63.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,10733,Utne,6.625,6.422,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,GNQ,5278,Utonde,9.8,1.917,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,1950,Utrecht,5.117,52.083,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,PYF,9206,Uturoa,-151.433,-16.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,GRL,4706,Uummannaq,-52.133,70.683,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,GRL,3043,Uunarteq,-21.833,70.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,FIN,10503,Uusikaarlepyy,22.533,63.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,FIN,4860,Uusikaupunki,21.4,60.8,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,4619,Uwajima,132.55,33.217,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,7585,Vaagland,8.317,63.117,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,FIN,5222,Vaasa,21.617,63.1,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAM,CAM,PAN,1248,Vacamonte,-79.683,8.883,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,2273,Vada,10.45,43.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,3349,Vadheim,5.817,61.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,3633,Vadinar Terminal,69.7,22.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,5435,Vadso,29.733,70.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,9948,Vaeroy,12.65,67.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,FRO,6057,Vagur,-6.8,61.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,PYF,6178,Vaitape,-151.75,-16.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,10696,Vaja,17.684,62.983,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,2471,Vaksdal,5.75,60.483,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,BEL,761,Val St. Lambert,5.467,50.567,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,HRV,9426,Valbiska,14.5,45.033,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,2511,Valdemarsvik,16.6,58.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,2928,Valdez,-146.381,61.086,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,CHL,5254,Valdivia,-73.233,-39.8,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ESP,3458,Valencia,-0.33,39.449,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,10113,Valenciennes,3.5,50.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,IRL,7929,Valentia,-10.3,51.933,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,3287,Valevaag,5.5,59.7,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,6029,Valfjord,15.164,68.701,3,,,Flow_Grid,,,
West Asia,IND,IND,IND,8010,Valinokkam,78.65,9.117,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,FIN,4559,Valkom,26.267,60.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ESP,5992,Vallcarca,1.867,41.233,1,Shipping_Network,Country_Continent,Flow_Grid,,,
